good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Hep birlikte arabanın çıkarılmasına oydum ettik.,Hep birlikte çıkarılmasına arabanın oydum ettik.,arabanın çıkarılmasına,çıkarılmasına arabanın,-,scrambling
Şu halde çalışanların şikayetleri dinlemesini söyledi.,Şu halde çalışanların dinlemesini şikayetleri söyledi.,şikayetleri dinlemesini,dinlemesini şikayetleri,-,scrambling
Yöneticinin kararı ertelediğini promosyon etti.,Yöneticinin ertelediğini kararı promosyon etti.,kararı ertelediğini,ertelediğini kararı,-,scrambling
Evde defterini unuttuğunu telefon ettim.,Evde unuttuğunu defterini telefon ettim.,defterini unuttuğunu,unuttuğunu defterini,-,scrambling
Müdür temsilcisinin evrakları imzaladığını duydum.,Müdür temsilcisinin imzaladığını evrakları duydum.,evrakları imzaladığını,imzaladığını evrakları,-,scrambling
Çiftçilerin tarlayı sulamasına ihtiyaçtım ettiler.,Çiftçilerin sulamasına tarlayı ihtiyaçtım ettiler.,tarlayı sulamasına,sulamasına tarlayı,-,scrambling
Yani müdürün yeni çalışma saatlerini onayladığını duyurdu.,Yani müdürün onayladığını yeni çalışma saatlerini duyurdu.,yeni çalışma saatlerini onayladığını,onayladığını yeni çalışma saatlerini,-,scrambling
O halde öğretmenin soruyu yanıtlamasını dinlediler.,O halde öğretmenin yanıtlamasını soruyu dinlediler.,soruyu yanıtlamasını,yanıtlamasını soruyu,-,scrambling  
İşçilerin greve çıkacağını olay verdi.,İşçilerin çıkacağını greve olay verdi.,greve çıkacağını,çıkacağını greve,-,scrambling
Kızın kedisini sevmesine yetkinin verdi.,Kızın sevmesine kedisini yetkinin verdi.,kedisini sevmesine,sevmesine kedisini,-,scrambling 
Anlaşılan doktorun hastayı muayene ettiğini duydum.,Anlaşılan doktorun muayene ettiğini hastayı duydum.,hastayı muayene ettiğini,muayane ettiğini hastayı,-,scrambling  
Yani çocuğun şekerleri yediğini gördüm.,Yani çocuğun yediğini şekerleri gördüm.,şekerleri yediğini,yediğini şekerleri,-,scrambling
Yani müdürün kararı açıkladığını duydum.,Yani müdürün açıkladığını kararı duydum.,kararı açıkladığını,açıkladığını kararı,-,scrambling  
Müşterinin hesabı kapattığını öğrendik.,Müşterinin kapattığını hesabı öğrendik.,hesabı kapattığını,kapattığını hesabı,-,scrambling  
Belli ki babaaannem üniversiteyi kazanmana çok sevinmiş.,Belli ki babaaannem kazanmana üniversiteyi çok sevinmiş.,üniversiteyi kazanmana,kazanmana üniversiteyi,-,scrambling
Belli ki adayların görüşmeleri başarıyla tamamladığını duydum.,Belli ki adayların başarıyla tamamladığını görüşmeleri duydum.,görüşmeleri başarıyla tamamladığını,başarıyla tamamladığını görüşmeleri,-,scrambling
Demek ki kardeşimin bisikleti tamir ettiğini biliyorum.,Demek ki kardeşimin tamir ettiğini bisikleti biliyorum.,bisikleti tamir ettiğini,tamir ettiğini bisikleti,-,scrambling
Anlaşılıyor ki köpeğin komşunun bahçesini kazdığını gördüm.,Anlaşılıyor ki köpeğin kazdığını komşunun bahçesini gördüm.,komşunun bahçesini kazdığını,kazdığını komşunun bahçesini,-,scrambling  
Çocuğun bardağı kırdığını ada görmedi.,Çocuğun kırdığını bardağı ada görmedi.,bardağı kırdığını,kırdığını bardağı,-,scrambling  
Polislerin şüphelinin izini sürdüğünü kişisine açıkladı.,Polislerin sürdüğünü şüphelinin izini kişisine açıkladı.,şüphelinin izini sürdüğünü,sürdüğünü şüphelinin izini,-,scrambling
Şu halde eylemcilerin alanı temizlediğini gördük.,Şu halde eylemcilerin temizlediğini alanı gördük.,alanı temizlediğini,temizlediğini alanı,-,scrambling
Demek ki öğrencilerin laboratuvar malzemelerini temizlediğini gördüm.,Demek ki öğrencilerin temizlediğini laboratuvar malzemelerini gördüm.,laboratuvar malzemelerini temizlediğini,temizlediğini laboratuvar malzemelerini,-,scrambling
Belli ki çocukların oyuncakları paylaşmasını izledim.,Belli ki çocukların paylaşmasını oyuncakları izledim.,oyuncakları paylaşmasını,paylaşmasını oyuncakları,-,scrambling
Görünüşe göre hizmetlinin okul bahçesindeki ağaçları suladığını gördüm.,Görünüşe göre hizmetlinin suladığını okul bahçesindeki ağaçları gördüm.,okul bahçesindeki ağaçları suladığını,suladığını okul bahçesindeki ağaçları,-,scrambling
O halde kardeşimin anahtarları kaybettiğini anladık.,O halde kardeşimin kaybettiğini anahtarları anladık.,anahtarları kaybettiğini,kaybettiğini anahtarları,-,scrambling  
Garsonun siparişi yanlış getirdiğini eksik ettik.,Garsonun yanlış getirdiğini siparişi eksik ettik.,siparişi yanlış getirdiğini,yanlış getirdiğini siparişi,-,scrambling
Annemin yemeği yaktığını geç eksik ettim.,Annemin yaktığını yemeği geç eksik ettim.,yemeği yaktığını,yaktığını yemeği,-,scrambling  
Teknisyenlerin fabrikadaki arızayı giderdiğini bildirdiler.,Teknisyenlerin giderdiğini fabrikadaki arızayı bildirdiler.,fabrikadaki arızayı giderdiğini,giderdiğini fabrikadaki arızayı,-,scrambling
Garsonun siparişi yanlış getirdiğini hata ettik.,Garsonun yanlış getirdiğini siparişi hata ettik.,siparişi yanlış getirdiğini,yanlış getirdiğini siparişi,-,scrambling
Hep birlikte arabanın çıkarılmasına yardım ettik.,Hep birlikte çıkarılmasına arabanın yardım ettik.,arabanın çıkarılmasına,çıkarılmasına arabanın,-,scrambling
Görünüşe göre çocukların duvarı boyadığını gördüm.,Görünüşe göre çocukların boyadığını duvarı gördüm.,duvarı boyadığını,boyadığını duvarı,-,scrambling
Kaptanın rotayı değiştirdiğini anons etti.,Kaptanın değiştirdiğini rotayı anons etti.,rotayı değiştirdiğini,değiştirdiğini rotayı,-,scrambling
Anlaşılan annemin pastayı yaptığını sanıyordum.,Anlaşılan annemin yaptığını pastayı sanıyordum.,pastayı yaptığını,yaptığını pastayı,-,scrambling  
Çocuğun bardağı kırdığını şey görmedi.,Çocuğun kırdığını bardağı şey görmedi.,bardağı kırdığını,kırdığını bardağı,-,scrambling  
Patronu arayıp bacağını kırdığını gazete verdi.,Patronu arayıp kırdığını bacağını gazete verdi.,bacağını kırdığını,kırdığını bacağını,-,scrambling
Öyle görünüyor ki sizin de açılışa katılmanızı çok isteriz.,Öyle görünüyor ki sizin de katılmanızı açılışa çok isteriz.,açılışa katılmanızı,katılmanızı açılışa,-,scrambling
Anlaşılıyor ki müdürün yeni kararları açıkladığını bildirdi.,Anlaşılıyor ki müdürün açıkladığını yeni kararları bildirdi.,yeni kararları açıkladığını,açıkladığını yeni kararları,-,scrambling
Şu halde teknisyenin arızayı giderdiğini müjdeledi.,Şu halde teknisyenin giderdiğini arızayı müjdeledi.,arızayı giderdiğini,giderdiğini arızayı,-,scrambling
Çocukların duvarı boyadığını gördüm.,Çocukların boyadığını duvarı gördüm.,duvarı boyadığını,boyadığını duvarı,-,scrambling
Şu halde müşterinin hesabı kapattığını öğrendik.,Şu halde müşterinin kapattığını hesabı öğrendik.,hesabı kapattığını,kapattığını hesabı,-,scrambling  
Hep birlikte arabanın çıkarılmasına tedaviydim ettik.,Hep birlikte çıkarılmasına arabanın tedaviydim ettik.,arabanın çıkarılmasına,çıkarılmasına arabanın,-,scrambling
Belli ki çocukların topu kaçırdığını gördük.,Belli ki çocukların kaçırdığını topu gördük.,topu kaçırdığını,kaçırdığını topu,-,scrambling  
Görünüşe göre müdürün yeni çalışma saatlerini onayladığını duyurdu.,Görünüşe göre müdürün onayladığını yeni çalışma saatlerini duyurdu.,yeni çalışma saatlerini onayladığını,onayladığını yeni çalışma saatlerini,-,scrambling
Belediye kurulunun şehir planını revize ettiğini açıkladı.,Belediye kurulunun ettiğini şehir planını revize açıkladı.,şehir planını revize ettiğini,ettiğini şehir planını revize,-,scrambling
Belli ki öğretmenin soruyu yanıtlamasını dinlediler.,Belli ki öğretmenin yanıtlamasını soruyu dinlediler.,soruyu yanıtlamasını,yanıtlamasını soruyu,-,scrambling  
O halde kaptanın rotayı değiştirdiğini duyurdu.,O halde kaptanın değiştirdiğini rotayı duyurdu.,rotayı değiştirdiğini,değiştirdiğini rotayı,-,scrambling
Polislerin şüphelinin izini sürdüğünü sayfasına açıkladı.,Polislerin sürdüğünü şüphelinin izini sayfasına açıkladı.,şüphelinin izini sürdüğünü,sürdüğünü şüphelinin izini,-,scrambling
Demek ki öğrencilerin barikatı aşmasını izledim.,Demek ki öğrencilerin aşmasını barikatı izledim.,barikatı aşmasını,aşmasını barikatı,-,scrambling  
Şu halde müdürün yeni kararları açıkladığını bildirdi.,Şu halde müdürün açıkladığını yeni kararları bildirdi.,yeni kararları açıkladığını,açıkladığını yeni kararları,-,scrambling
Görünüşe göre köpeğin komşunun bahçesini kazdığını gördüm.,Görünüşe göre köpeğin kazdığını komşunun bahçesini gördüm.,komşunun bahçesini kazdığını,kazdığını komşunun bahçesini,-,scrambling  
Anlaşılıyor ki müşterinin faturayı ödediğini söylediler.,Anlaşılıyor ki müşterinin ödediğini faturayı söylediler.,faturayı ödediğini,ödediğini faturayı,-,scrambling  
Anlaşılıyor ki çocukların topu kaçırdığını gördük.,Anlaşılıyor ki çocukların kaçırdığını topu gördük.,topu kaçırdığını,kaçırdığını topu,-,scrambling  
Öyle görünüyor ki yolcuların valizlerini kaybettiğini duyurdu.,Öyle görünüyor ki yolcuların kaybettiğini valizlerini duyurdu.,valizlerini kaybettiğini,kaybettiğini valizlerini,-,scrambling  
Yöneticinin kararı ertelediğini dergi etti.,Yöneticinin ertelediğini kararı dergi etti.,kararı ertelediğini,ertelediğini kararı,-,scrambling
Annemin yemeği yaktığını geç bozuk ettim.,Annemin yaktığını yemeği geç bozuk ettim.,yemeği yaktığını,yaktığını yemeği,-,scrambling  
Belli ki teknisyenlerin sistemi yenilediğini açıkladılar.,Belli ki teknisyenlerin yenilediğini sistemi açıkladılar.,sistemi yenilediğini,yenilediğini sistemi,-,scrambling
Görünüşe göre hasan'ın makaleyi yazdığını biliyorum.,Görünüşe göre hasan'ın yazdığını makaleyi biliyorum.,makaleyi yazdığını ,yazdığını makaleyi,-,scrambling
Evde defterini unuttuğunu işaret ettim.,Evde unuttuğunu defterini işaret ettim.,defterini unuttuğunu,unuttuğunu defterini,-,scrambling
Görünüşe göre müşterinin faturayı ödediğini söylediler.,Görünüşe göre müşterinin ödediğini faturayı söylediler.,faturayı ödediğini,ödediğini faturayı,-,scrambling  
Anlaşılıyor ki eylemcilerin alanı temizlediğini gördük.,Anlaşılıyor ki eylemcilerin temizlediğini alanı gördük.,alanı temizlediğini,temizlediğini alanı,-,scrambling
Yani mimarın proje için gerekli izinleri aldığını öğrendik.,Yani mimarın aldığını proje için gerekli izinleri öğrendik.,proje için gerekli izinleri aldığını,aldığını proje için gerekli izinleri,-,scrambling
Garsonun müşterinin siparişini unuttuğunu bozuk ettik.,Garsonun unuttuğunu müşterinin siparişini bozuk ettik.,müşterinin siparişini unuttuğunu,unuttuğunu müşterinin siparişini,-,scrambling
Öyle görünüyor ki bebeğe mamasını yedirdiğini gördük.,Öyle görünüyor ki bebeğe yedirdiğini mamasını gördük.,mamasını yedirdiğini,yedirdiğini mamasını,-,scrambling  
Demek ki sizin de açılışa katılmanızı çok isteriz.,Demek ki sizin de katılmanızı açılışa çok isteriz.,açılışa katılmanızı,katılmanızı açılışa,-,scrambling
Demek ki müşterinin hesabı kapattığını öğrendik.,Demek ki müşterinin kapattığını hesabı öğrendik.,hesabı kapattığını,kapattığını hesabı,-,scrambling  
Şu halde sizin de açılışa katılmanızı çok isteriz.,Şu halde sizin de katılmanızı açılışa çok isteriz.,açılışa katılmanızı,katılmanızı açılışa,-,scrambling
Her sabah aynı borundan ekmek aldığını söyledi.,Her sabah aynı borundan aldığını ekmek söyledi.,ekmek aldığını,aldığını ekmek,-,scrambling
Şu halde yazarın yeni romanını bitirdiğini söyledi.,Şu halde yazarın bitirdiğini yeni romanını söyledi.,yeni romanını bitirdiğini,bitirdiğini yeni romanını,-,scrambling
Öğretmenin sınav sonuçlarını açıkladığını gazete verdi.,Öğretmenin açıkladığını sınav sonuçlarını gazete verdi.,sınav sonuçlarını açıkladığını,açıkladığını sınav sonuçlarını,-,scrambling
Şu halde çocukların duvarı boyadığını gördüm.,Şu halde çocukların boyadığını duvarı gördüm.,duvarı boyadığını,boyadığını duvarı,-,scrambling
Garsonun siparişi yanlış getirdiğini benzerlik ettik.,Garsonun yanlış getirdiğini siparişi benzerlik ettik.,siparişi yanlış getirdiğini,yanlış getirdiğini siparişi,-,scrambling
Anlaşılıyor ki i̇şçilerin duvarı örmesini izledik.,Anlaşılıyor ki i̇şçilerin örmesini duvarı izledik.,duvarı örmesini,örmesini duvarı,-,scrambling  
Müdürün hukuksuzluk yaptığını duyurdu.,Müdürün yaptığını hukuksuzluk duyurdu.,hukuksuzluk yaptığını,yaptığını hukuksuzluk,-,scrambling
Demek ki yönetici maaşları ödediğini söyledi.,Demek ki yönetici ödediğini maaşları söyledi.,maaşları ödediğini,ödediğini maaşları,-,scrambling  
Belli ki eylemcilerin alanı temizlediğini gördük.,Belli ki eylemcilerin temizlediğini alanı gördük.,alanı temizlediğini,temizlediğini alanı,-,scrambling
Öyle görünüyor ki yönetici maaşları ödediğini söyledi.,Öyle görünüyor ki yönetici ödediğini maaşları söyledi.,maaşları ödediğini,ödediğini maaşları,-,scrambling  
Yani köpeğin komşunun bahçesini kazdığını gördüm.,Yani köpeğin kazdığını komşunun bahçesini gördüm.,komşunun bahçesini kazdığını,kazdığını komşunun bahçesini,-,scrambling  
Öğrencilerin kütüphanedeki kitapları incelediğini durum ettik.,Öğrencilerin incelediğini kütüphanedeki kitapları durum ettik.,kütüphanedeki kitapları incelediğini,incelediğini kütüphanedeki nadir kitapları,-,scrambling
Şu halde yolcuların valizlerini kaybettiğini duyurdu.,Şu halde yolcuların kaybettiğini valizlerini duyurdu.,valizlerini kaybettiğini,kaybettiğini valizlerini,-,scrambling  
Garsonun müşterinin siparişini unuttuğunu uygun ettik.,Garsonun unuttuğunu müşterinin siparişini uygun ettik.,müşterinin siparişini unuttuğunu,unuttuğunu müşterinin siparişini,-,scrambling
Öyle görünüyor ki mimarın proje için gerekli izinleri aldığını öğrendik.,Öyle görünüyor ki mimarın aldığını proje için gerekli izinleri öğrendik.,proje için gerekli izinleri aldığını,aldığını proje için gerekli izinleri,-,scrambling
Demek ki çocukların parktaki salıncağı kırdığını gördük.,Demek ki çocukların kırdığını parktaki salıncağı gördük.,parktaki salıncağı kırdığını,kırdığını parktaki salıncağı,-,scrambling
