good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Müdürün herkesin kararını almasına çalışanlar çok şaşırdı.,Müdürün herkesin kararını aldığına çalışanlar çok şaşırdı.,almasına,aldığına,şaşırdı,nominalization
Görünüşe göre söylediklerimizin yanlış anlaşıldığını fark ettik.,Görünüşe göre söylediklerimizin yanlış anlaşılmasını fark ettik.,anlaşıldığını,anlaşılmasını,fark ettik,nominalization
Müşterilerin ihtiyaçlarını zamanında almasını sağlıyoruz.,Müşterilerin ihtiyaçlarını zamanında aldığını sağlıyoruz.,almasını,aldığını,sağlıyoruz,nominalization
Anlaşılıyor ki konunun yeterince açık olduğunu düşünüyorum.,Anlaşılıyor ki konunun yeterince açık olmasını düşünüyorum.,olduğunu,olmasını,düşünüyorum,nominalization
Ürünün piyasada büyük ilgi gördüğünü ifade etti.,Ürünün piyasada büyük ilgi görmesini ifade etti.,gördüğünü,görmesini,ifade etti,nominalization
Demek ki olayın aslında nasıl geliştiğini anlatıyorlar.,Demek ki olayın aslında nasıl gelişmesini anlatıyorlar.,geliştiğini,gelişmesini,anlatıyorlar,nominalization
İşten kendi isiyle ayrıldığını üstüne basarak belirtti.,İşten kendi isiyle ayrılmasını üstüne basarak belirtti.,ayrıldığını,ayrılmasını,belirtti,nominalization
Bizi yemeğe kongre etmek istediğini bayadır söylüyordu.,Bizi yemeğe kongre etmek istemesini bayadır söylüyordu.,istediğini,istemesini,söylüyordu,nominalization
Yani olayın aslında nasıl geliştiğini anlatıyorlar.,Yani olayın aslında nasıl gelişmesini anlatıyorlar.,geliştiğini,gelişmesini,anlatıyorlar,nominalization
İşten kendi arzusuyla ayrıldığını üstüne basarak belirtti.,İşten kendi arzusuyla ayrılmasını üstüne basarak belirtti.,ayrıldığını,ayrılmasını,belirtti,nominalization
Hoca isi bir gün geç teslim etmeme zor da olsa izin verdi.,Hoca isi bir gün geç teslim ettiğime zor da olsa izin verdi.,teslim etmeme,teslim ettiğime,izin verdi,nominalization
Kitapları sonra teslim ettiğini iddia etti.,Kitapları sonra teslim etmesini iddia etti.,ettiğini,etmesini,iddia etti,nominalization
Teklifin mantıklı göründüğünü söyledi.,Teklifin mantıklı görünmesini söyledi.,göründüğünü,görünmesini,söyledi,nominalization
Mühendis yeni aletin daha verimli çalıştığını belirtti.,Mühendis yeni aletin daha verimli çalışmasını belirtti.,çalıştığını,çalışmasını,belirtti,nominalization
Havayolu ortağının uçuşların güvenli olduğunu belirtti.,Havayolu ortağının uçuşların güvenli olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Öyle görünüyor ki planın kusursuz işlediğini sanıyorduk.,Öyle görünüyor ki planın kusursuz işlemesini sanıyorduk.,işlediğini,işlemesini,sanıyorduk,nominalization
Projeye büyük muafiyet sağladığını belirtti.,Projeye büyük muafiyet sağlamasını belirtti.,sağladığını,sağlamasını,belirtti,nominalization
Kapıya gelen malcının kendisini dolandırıldığını çok geç anladı.,Kapıya gelen malcının kendisini dolandırmasını çok geç anladı.,dolandırıldığını,dolandırmasını,anladı,nominalization
Öğrencilerin sınavlara düzenli çalışmasını bekliyoruz.,Öğrencilerin sınavlara düzenli çalıştığını bekliyoruz.,çalışmasını,çalıştığını,bekliyoruz,nominalization
Yönetimin enflasyonu dikkatlice incelemesini talep ettik.,Yönetimin enflasyonu dikkatlice incelediğini talep ettik.,incelemesini,incelediğini,talep ettik,nominalization
Anlaşılıyor ki kitapları zamanında teslim ettiğini iddia etti.,Anlaşılıyor ki kitapları zamanında teslim etmesini iddia etti.,ettiğini,etmesini,iddia etti,nominalization
O halde kapıya gelen işportacının kendisini dolandırıldığını çok geç anladı.,O halde kapıya gelen işportacının kendisini dolandırmasını çok geç anladı.,dolandırıldığını,dolandırmasını,anladı,nominalization
Anlaşılan konunun yeterince açık olduğunu düşünüyorum.,Anlaşılan konunun yeterince açık olmasını düşünüyorum.,olduğunu,olmasını,düşünüyorum,nominalization
Onun her tarih dürüst olduğunu biliyorum.,Onun her tarih dürüst olmasını biliyorum.,olduğunu,olmasını,biliyorum,nominalization
Bu isi enine boyuna değerlendirdiğini sanıyorum.,Bu isi enine boyuna değerlendirmesini sanıyorum.,değerlendirdiğini,değerlendirmesini,sanıyorum,nominalization
Benim ona destektim ettiğimi bilmiyor.,Benim ona destektim etmemi bilmiyor,ettiğimi,etmemi,bilmiyor,nominalization
Senin bu habere daha fazla odaklanmanı öneririm.,Senin bu habere daha fazla odaklandığını öneririm.,odaklanmanı,odaklandığını,öneririm,nominalization
İşten kendi tehdidiyle ayrıldığını üstüne basarak belirtti.,İşten kendi tehdidiyle ayrılmasını üstüne basarak belirtti.,ayrıldığını,ayrılmasını,belirtti,nominalization
Anlaşılıyor ki önerinin herkes tarafından desteklendiğini biliyorum.,Anlaşılıyor ki önerinin herkes tarafından desteklenmesini biliyorum.,desteklendiğini,desteklenmesini,biliyorum,nominalization
Yani sizin de açılışa katılmanızı doğrusu çok arzu ederiz.,Yani sizin de açılışa katıldığınızı doğrusu çok arzu ederiz.,katılmanızı,katıldığınızı,arzu ederiz,nominalization
Öğretmenin öğrencilere tedavilik etmesini istiyoruz.,Öğretmenin öğrencilere tedavilik ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
Bizi yemeğe teşvik etmek istediğini bayadır söylüyordu.,Bizi yemeğe teşvik etmek istemesini bayadır söylüyordu.,istediğini,istemesini,söylüyordu,nominalization
Yapılan analizlerin doğru sonuçlar verdiğini belirtti.,Yapılan analizlerin doğru sonuçlar vermesini belirtti.,verdiğini,vermesini,belirtti,nominalization
Yeni ürünün pazara sürülmesini heyecanla bekliyoruz.,Yeni ürünün pazara sürüldüğünü heyecanla bekliyoruz.,sürülmesini,sürüldüğünü,bekliyoruz,nominalization
Projeye yeni bir boyut kazandırılmasına ekip partiyi çok önem verdi.,Projeye yeni bir boyut kazandırıldığına ekip partiyi çok önem verdi.,kazandırılmasına,kazandırıldığına,önem verdi,nominalization
Söylediklerimizin yanlış anlaşıldığını fark ettik.,Söylediklerimizin yanlış anlaşılmasını fark ettik.,anlaşıldığını,anlaşılmasını,fark ettik,nominalization
Yeni kitapların herkesi bağladığını belirtti.,Yeni kitapların herkesi bağlamasını belirtti.,bağladığını,bağlamasını,belirtti,nominalization
Senin bu olaya daha fazla odaklanmanı öneririm.,Senin bu olaya daha fazla odaklandığını öneririm.,odaklanmanı,odaklandığını,öneririm,nominalization
Şu halde söylediklerimizin yanlış anlaşıldığını fark ettik.,Şu halde söylediklerimizin yanlış anlaşılmasını fark ettik.,anlaşıldığını,anlaşılmasını,fark ettik,nominalization
Projeye yeni bir boyut kazandırılmasına ekip cemaati çok önem verdi.,Projeye yeni bir boyut kazandırıldığına ekip cemaati çok önem verdi.,kazandırılmasına,kazandırıldığına,önem verdi,nominalization
Yapılan yorumların doğru sonuçlar verdiğini belirtti.,Yapılan yorumların doğru sonuçlar vermesini belirtti.,verdiğini,vermesini,belirtti,nominalization
Yeni ürünün piyasaya sürülmesini heyecanla bekliyoruz.,Yeni ürünün piyasaya sürüldüğünü heyecanla bekliyoruz.,sürülmesini,sürüldüğünü,bekliyoruz,nominalization
Sunumun oldukça başarılı geçtiğini herkes kabul etti.,Sunumun oldukça başarılı geçmesini herkes kabul etti.,geçtiğini,geçmesini,kabul etti,nominalization
Öyle görünüyor ki çatal bıçakların düzgün yerleştirilmesine ayrıca özen gösterirdi.,Öyle görünüyor ki çatal bıçakların düzgün yerleştirildiğine ayrıca özen gösterirdi.,yerleştirilmesine,yerleştirildiğine,özen gösterirdi,nominalization
Müdürün herkesin ilgini almasına çalışanlar çok şaşırdı.,Müdürün herkesin ilgini aldığına çalışanlar çok şaşırdı.,almasına,aldığına,şaşırdı,nominalization
Yani bu kararın doğru olduğunu herkes kabul etti.,Yani bu kararın doğru olmasını herkes kabul etti.,olduğunu,olmasını,kabul etti,nominalization
Yeni düzenlemelerin uygulanmasına birlikler karşı çıktı.,Yeni düzenlemelerin uygulandığına birlikler karşı çıktı.,uygulanmasına,uygulandığına,karşı çıktı,nominalization
Avukat diğer kamera belgelerinin da izlenilmesini ısrarla talep etti.,Avukat diğer kamera belgelerinin da izlenildiğini ısrarla talep etti.,izlenilmesini,izlenildiğini,talep etti,nominalization
Duygusal manipülasyon ailenin kendi akıl sağlığını sorgulamasına bile yol açabilir.,Duygusal manipülasyon ailenin kendi akıl sağlığını sorguladığına bile yol açabilir.,sorgulamasına,sorguladığına,yol açabilir,nominalization
Önerinin herkes tarafından desteklendiğini biliyorum.,Önerinin herkes tarafından desteklenmesini biliyorum.,desteklendiğini,desteklenmesini,biliyorum,nominalization
Dizinin aslında komedi kategorinde olduğunu bile rahatlıkla iddia edebiliriz.,Dizinin aslında komedi kategorinde olmasını bile rahatlıkla iddia edebiliriz.,olduğunu,olmasını,iddia edebiliriz,nominalization
Havayolu markanın uçuşların güvenli olduğunu belirtti.,Havayolu markanın uçuşların güvenli olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Yeni kararların herkesi bağladığını belirtti.,Yeni kararların herkesi bağlamasını belirtti.,bağladığını,bağlamasını,belirtti,nominalization
Toplantının ertelenmesine çocukçular tepki gösterdi.,Toplantının ertelendiğine çocukçular tepki gösterdi.,ertelenmesine,ertelendiğine,tepki gösterdi,nominalization
İş toplantısının oldukça başarılı geçtiğini ifade etti.,İş toplantısının oldukça başarılı geçmesini ifade etti.,geçtiğini,geçmesini,ifade etti,nominalization
Çamura saplanan otomobilin çıkarılmasına hep birlikte yardım ettik.,Çamura saplanan otomobilin çıkarıldığına hep birlikte yardım ettik.,çıkarılmasına,çıkarıldığına,yardım ettik,nominalization
Cüzdanını yerde unuttuğunu iş işten geçince fark etti.,Cüzdanını yerde unutmasını iş işten geçince fark etti.,unuttuğunu,unutmasını,fark etti,nominalization
Yeni oyların herkesi bağladığını belirtti.,Yeni oyların herkesi bağlamasını belirtti.,bağladığını,bağlamasını,belirtti,nominalization
Yeni insanların herkesi bağladığını belirtti.,Yeni insanların herkesi bağlamasını belirtti.,bağladığını,bağlamasını,belirtti,nominalization
Öyle görünüyor ki komitenin önerilen değişiklikleri onaylamasını bekliyorduk.,Öyle görünüyor ki komitenin önerilen değişiklikleri onayladığını bekliyorduk.,onaylamasını,onayladığını,bekliyorduk,nominalization
Belli ki serviste yavaş kaldığını o da kabul ediyor.,Belli ki serviste yavaş kalmasını o da kabul ediyor.,kaldığını,kalmasını,kabul ediyor,nominalization
Bu zorlu süreçte etrafımızda olduklarını tekrar ifade ettiler.,Bu zorlu süreçte etrafımızda olmalarını tekrar ifade ettiler.,olduklarını,olmalarını,ifade ettiler,nominalization
Son yaşananlar hatalarımızdan ders çıkarmadığımızı bize bir sayı daha gösterdi.,Son yaşananlar hatalarımızdan ders çıkarmamızı bize bir sayı daha gösterdi.,ders çıkarmadığımızı,ders çıkarmamızı,gösterdi,nominalization
Konunun ayrıntılı bir şekilde tartışılmasını öneriyorum.,Konunun ayrıntılı bir şekilde tartışıldığını öneriyorum.,tartışılmasını,tartışıldığını,öneriyorum,nominalization
Bu kadar yoğun çalışmasına rağmen hesaplarını aksatmaması takdir edildi.,Bu kadar yoğun çalışmasına rağmen hesaplarını aksatmadığı takdir edildi.,aksatmaması,aksatmadığı,takdir edildi,nominalization
O halde çalışmalarının sonunda başarılı olduğunu belirtti.,O halde çalışmalarının sonunda başarılı olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Kardeşinin doğruyu söylediğine canı gönülden inanıyor.,Kardeşinin doğruyu söylemesine canı gönülden inanıyor.,söylediğine,söylemesine,inanıyor,nominalization
Trafik oyunlarına uyulması gerektiğini düşünüyorum.,Trafik oyunlarına uyulması gerekmesini düşünüyorum.,gerektiğini,gerekmesini,düşünüyorum,nominalization
Yani çamura saplanan arabanın çıkarılmasına hep birlikte yardım ettik.,Yani çamura saplanan arabanın çıkarıldığına hep birlikte yardım ettik.,çıkarılmasına,çıkarıldığına,yardım ettik,nominalization
Polisler kişidekilerin olay yerine yaklaşmasını bile engellemiş.,Polisler kişidekilerin olay yerine yaklaştığını bile engellemiş.,yaklaşmasını,yaklaştığını,engellemiş,nominalization
Meyvelerin erken olgunlaşmasına sıcak bulutlar sebep oldu.,Meyvelerin erken olgunlaştığına sıcak bulutlar sebep oldu.,olgunlaşmasına,olgunlaştığına,sebep oldu,nominalization
Öğretmenin öğrencilere denetlik etmesini istiyoruz.,Öğretmenin öğrencilere denetlik ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
Yönetimin vergiyi dikkatlice incelemesini talep ettik.,Yönetimin vergiyi dikkatlice incelediğini talep ettik.,incelemesini,incelediğini,talep ettik,nominalization
Doktorun hastalarla daha fazla ilgilenmesini bekliyoruz.,Doktorun hastalarla daha fazla ilgilendiğini bekliyoruz.,ilgilenmesini,ilgilendiğini,bekliyoruz,nominalization
Öğrencilerin kararlara düzenli çalışmasını bekliyoruz.,Öğrencilerin kararlara düzenli çalıştığını bekliyoruz.,çalışmasını,çalıştığını,bekliyoruz,nominalization
Yeni eylemlerin işleyişi nasıl değiştirdiğini henüz kestiremiyoruz.,Yeni eylemlerin işleyişi nasıl değiştirmesini henüz kestiremiyoruz.,değiştirdiğini,değiştirmesini,kestiremiyoruz,nominalization
Yeni urun piyasaya sürülmesini heyecanla bekliyoruz.,Yeni urun piyasaya sürüldüğünü heyecanla bekliyoruz.,sürülmesini,sürüldüğünü,bekliyoruz,nominalization
Belli ki bu kararın doğru olduğunu herkes kabul etti.,Belli ki bu kararın doğru olmasını herkes kabul etti.,olduğunu,olmasını,kabul etti,nominalization
O halde yapılan analizlerin doğru sonuçlar verdiğini belirtti.,O halde yapılan analizlerin doğru sonuçlar vermesini belirtti.,verdiğini,vermesini,belirtti,nominalization
Anlaşılan komitenin önerilen değişiklikleri onaylamasını bekliyorduk.,Anlaşılan komitenin önerilen değişiklikleri onayladığını bekliyorduk.,onaylamasını,onayladığını,bekliyorduk,nominalization
Bütün kanıtların eksiksiz teslim edilmesini rica ediyoruz.,Bütün kanıtların eksiksiz teslim edildiğini rica ediyoruz.,edilmesini,edildiğini,rica ediyoruz,nominalization
Bu zorlu süreçte yakınımızda olduklarını tekrar ifade ettiler.,Bu zorlu süreçte yakınımızda olmalarını tekrar ifade ettiler.,olduklarını,olmalarını,ifade ettiler,nominalization
Duygusal manipülasyon kurun kendi akıl sağlığını sorgulamasına bile yol açabilir.,Duygusal manipülasyon kurun kendi akıl sağlığını sorguladığına bile yol açabilir.,sorgulamasına,sorguladığına,yol açabilir,nominalization
İş haberinin oldukça başarılı geçtiğini ifade etti.,İş haberinin oldukça başarılı geçmesini ifade etti.,geçtiğini,geçmesini,ifade etti,nominalization
Kendisinin de bu yerlerden geçtiğini bize her fırsatta hatırlatır.,Kendisinin de bu yerlerden geçmesini bize her fırsatta hatırlatır.,geçtiğini,geçmesini,hatırlatır,nominalization
Geçen haftaki yaya başvurmadığıma fena pişman oldum.,Geçen haftaki yaya başvurmamama fena pişman oldum.,başvurmadığıma,başvurmamama,pişman oldum,nominalization
İstediğimiz şeyler için var gururumuzla çalışmamızı bize her fırsatta öğütlerdi.,İstediğimiz şeyler için var gururumuzla çalıştığımızı bize her fırsatta öğütlerdi.,çalışmamızı,çalıştığımızı,öğütlerdi,nominalization
